Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3600390036003300,Betty Winkleman,0.78,19.0,6.0,250.0,Wood,5.49,18.05,No,No,No,Roadways,No,Working Class,No,01/23/18,01/20/18,"Gloriaside, AK 95918",419.91
fffe3700390038003900,Stella Smith,0.09,35.0,19.0,3997714.0,Marble,3130.51,61.01,Yes,No,Yes,Roadways,No,Working Class,No,01/12/17,01/11/17,"East Vanessaton, WA 49802",9810.88
fffe3400340033003200,Jean Patterson,0.97,25.0,8.0,9752.0,Brass,91.74,65.07,Yes,Yes,Yes,Airways,No,Wealthy,,08/25/18,08/29/18,"Davidstad, NE 32075",40207.92
fffe3400340039003900,Isaac Burks,,18.0,7.0,4847.0,Brass,5.19,22.88,No,Yes,Yes,Airways,No,Wealthy,No,07/07/16,07/04/16,"Ericaborough, OR 48123",467.51
fffe3200360031003800,Lynne Mcilhinney,0.46,23.0,10.0,15895.0,,62.24,39.42,Yes,No,No,Waterways,No,Wealthy,Yes,07/11/15,07/11/15,"South Katherinefurt, WV 75762",978.86
fffe3900360032003100,Harry Lysiak,0.38,8.0,5.0,11611.0,Stone,11.38,34.32,No,Yes,No,Airways,No,Wealthy,Yes,04/25/15,04/28/15,"Lukefort, AL 44063",434.27
fffe3200300034003200,Dennis Lomasney,,26.0,12.0,33054.0,Brass,94.16,45.12,Yes,No,No,Waterways,No,Working Class,,01/18/15,01/18/15,"Codyburgh, WI 13139",5910.35
fffe3900320036003500,Erich Choate,0.69,19.0,7.0,45181.0,Marble,302.44,92.07,Yes,No,Yes,Waterways,No,Working Class,No,06/23/19,06/21/19,"West Karen, LA 11893",2977.25
fffe3400310034003300,Paula Moore,0.41,11.0,7.0,,Clay,6.62,24.87,No,Yes,Yes,Airways,Yes,Wealthy,,12/01/16,11/27/16,"Port Patricia, MA 75911",339.2
fffe3900390032003900,Kimberly English,0.37,25.0,15.0,1492.0,Aluminium,6.66,23.99,Yes,No,No,Airways,No,Working Class,No,06/09/19,06/07/19,"Reneeborough, GA 81072",310.45
fffe3500360035003400,Patrick Walsh,0.57,25.0,6.0,2862.0,Bronze,8.18,14.29,No,No,No,Roadways,No,Working Class,No,09/15/15,09/16/15,"New Isaacfort, AZ 93472",388.61
fffe380032003500,Jeanelle Carpino,0.62,46.0,17.0,1110.0,Wood,6.52,15.27,Yes,Yes,No,Airways,No,Wealthy,No,04/19/17,04/22/17,"Andrewberg, LA 59875",521.19
fffe3100370034003100,Jesse Martinez,0.43,35.0,13.0,,Bronze,161.95,50.42,No,No,No,Roadways,No,Working Class,No,02/26/19,02/26/19,"Simmonsshire, LA 54516",804.25
fffe3600390031003300,Penny Cribb,0.56,23.0,13.0,679881.0,Marble,876.29,54.33,No,No,Yes,Roadways,No,Wealthy,No,05/12/17,05/15/17,"Lynnhaven, IL 82776",20339.98
fffe3600310039003200,Susan Woodall,0.57,22.0,15.0,5352.0,Bronze,35.67,76.16,Yes,No,Yes,Waterways,No,Working Class,No,07/18/18,07/18/18,"Robertchester, AR 31458",1236.47
fffe3400310039003100,Donald Rincon,,7.0,4.0,,Clay,4.95,11.63,Yes,No,No,Roadways,Yes,Working Class,Yes,09/24/15,09/21/15,"Port Raven, FL 10131",209.17
fffe3900320031003300,Florrie Giuffrida,0.85,36.0,20.0,80924.0,Bronze,307.61,79.61,No,No,Yes,Waterways,No,Wealthy,No,03/29/18,03/27/18,"Courtneyberg, OR 66948",6242.5
fffe3900360031003600,Susan Strong,0.72,25.0,13.0,1829.0,Aluminium,5.93,13.34,No,No,No,Roadways,No,Working Class,No,02/06/16,02/08/16,"East Cindy, OK 43263",348.27
fffe3300310037003700,Marion Drake,,22.0,13.0,409614.0,Marble,2120.37,84.06,Yes,No,Yes,Waterways,No,Working Class,Yes,02/26/18,03/01/18,"Bradleyshire, MO 71345",3568.72
fffe3900380032003700,Kara Paulin,0.81,14.0,8.0,35758.0,Marble,198.16,80.35,No,No,Yes,Roadways,No,Wealthy,No,02/08/17,02/05/17,"Julieberg, KY 38781",2016.07
fffe3600350038003800,Louis Merritt,0.33,32.0,9.0,8273.0,Bronze,5.97,45.41,No,No,Yes,Roadways,No,Working Class,No,12/03/18,11/30/18,APO AP 87549,495.56
fffe3400340036003400,Christopher Stephen,0.51,16.0,6.0,178.0,Wood,6.14,18.8,No,No,Yes,Roadways,No,Working Class,,09/23/17,09/25/17,"Mcdonaldtown, NC 93544",252.58
fffe3500330035003900,Alvin Gay,0.37,21.0,6.0,207.0,Wood,4.42,11.4,No,Yes,No,Airways,No,Working Class,No,11/16/18,11/16/18,"South Dianeberg, CA 15384",141.84
fffe3700310031003200,Margot Swayzer,0.58,14.0,7.0,440.0,Aluminium,3.45,18.1,No,No,No,Roadways,No,Working Class,No,04/25/19,04/21/19,"Taylorfort, AK 68118",252.14
fffe3800390034003700,Mary Johnson,0.43,9.0,4.0,4138.0,Marble,16.31,13.36,No,Yes,No,Airways,No,Wealthy,No,10/09/18,10/05/18,"Bryanport, NV 48110",288.67
fffe3800370033003400,Candice Young,0.57,17.0,9.0,5960.0,Bronze,16.05,62.85,No,No,Yes,Roadways,No,Working Class,Yes,07/03/15,06/29/15,"Hubbardberg, NV 41253",937.81
fffe3600380038003300,Hazel Nikolic,0.45,21.0,10.0,159037.0,Marble,271.39,97.46,No,No,No,Roadways,No,Wealthy,Yes,07/01/17,07/01/17,"Fordfurt, IL 88547",1737.95
fffe3200370032003700,Robert Flax,,24.0,6.0,155.0,Wood,6.68,15.57,Yes,No,Yes,Waterways,No,Wealthy,No,06/17/19,06/15/19,"Stephanieport, ND 32944",224.88
fffe3400300037003900,Judy Russell,,39.0,,,,55.47,99.71,Yes,No,No,,No,Working Class,No,04/20/19,04/21/19,"North Michaelshire, MD 12972",1149.35
fffe3400380036003100,Brian Turner,,22.0,10.0,13313.0,,74.38,81.65,No,Yes,Yes,Airways,No,Working Class,No,05/08/19,05/11/19,FPO AE 03469,6421.77
fffe3600300037003800,Francisco Jones,0.27,3.0,2.0,41.0,Brass,3.51,24.15,No,Yes,No,Roadways,No,Wealthy,,05/15/16,05/17/16,"New Lauraburgh, GA 23305",192.72
fffe3300310038003200,Judith Miller,0.06,22.0,7.0,55542.0,Marble,199.14,45.2,Yes,Yes,No,Airways,No,Wealthy,No,07/24/19,07/24/19,"South Jennifer, ME 23611",556.74
fffe3800330039003300,Edgar Lopez,0.11,40.0,10.0,1626.0,Aluminium,3.01,14.52,No,No,No,Roadways,No,Working Class,No,05/09/16,05/08/16,"Andrewsside, NY 94818",126.48
fffe3500360037003900,Andre Mast,0.38,18.0,9.0,68615.0,Marble,380.96,97.86,No,No,Yes,Waterways,No,Working Class,,02/18/18,02/15/18,"Matthewborough, CA 82991",1657.54
fffe3100370035003100,Douglas Tondreau,,19.0,6.0,457.0,Aluminium,5.93,15.74,No,No,Yes,Roadways,No,Working Class,,07/23/17,07/27/17,"Leonardshire, AZ 97482",242.48
fffe3700350034003200,Sara Michaud,0.69,11.0,6.0,25430.0,Stone,247.65,27.37,Yes,No,Yes,Waterways,No,Working Class,Yes,09/23/18,09/23/18,"Loweryport, MD 14172",1142.98
fffe3100320034003100,Lisa Zuniga,0.17,11.0,8.0,,,5.74,23.31,No,Yes,Yes,,No,Working Class,No,05/13/18,05/13/18,APO AE 33889,225.18
fffe3500350030003300,Leona Gravel,0.6,12.0,8.0,57131.0,Marble,332.89,96.49,No,Yes,Yes,Roadways,No,Wealthy,No,04/10/15,04/07/15,"South Lori, WY 15491",2836.0
fffe3100320032003700,Myra Hancock,0.12,22.0,9.0,230104.0,Marble,742.21,27.66,No,Yes,No,Airways,No,Wealthy,Yes,01/18/18,01/20/18,"New Anita, DE 44543",2728.81
fffe3900320033003300,James Picard,0.51,47.0,7.0,5694.0,Bronze,26.02,33.05,No,No,Yes,Roadways,No,Wealthy,Yes,02/16/15,02/14/15,"New Makayla, CT 47487",737.32
fffe3600300037003300,Wesley Chavez,0.18,6.0,5.0,197.0,Clay,4.17,22.73,No,No,No,Roadways,Yes,Working Class,No,06/02/15,06/02/15,"Williamchester, CO 19512",158.81
fffe3500360030003900,Francis Henry,0.33,21.0,11.0,21370.0,Brass,18.63,63.29,No,No,Yes,Roadways,No,Working Class,Yes,06/23/18,06/21/18,"Lawsonstad, AZ 44168",705.51
fffe3700310037003900,Jeremiah Griggs,0.89,13.0,8.0,135.0,Wood,5.57,23.66,Yes,No,Yes,Roadways,No,Working Class,No,02/12/18,02/10/18,"Meganton, UT 91077",761.69
fffe3700340038003400,Mary Lasenby,0.46,17.0,11.0,98.0,Wood,5.42,23.49,No,Yes,Yes,Roadways,No,Wealthy,No,10/10/18,10/10/18,"Zacharyton, OH 03996",317.49
fffe3700360036003900,Carol Smith,0.13,28.0,11.0,1043.0,Aluminium,6.48,10.54,No,No,No,Waterways,No,Wealthy,Yes,07/27/16,07/27/16,"Mirandaview, TN 85107",127.56
fffe3600350039003300,Gerald Thompson,0.22,10.0,5.0,15206.0,Stone,26.23,77.94,Yes,Yes,Yes,Airways,No,Working Class,No,08/13/17,08/11/17,"Smithside, NH 97759",669.56
fffe3600380037003700,Karl Cochran,0.42,16.0,8.0,209013.0,Stone,226.64,61.25,Yes,Yes,No,Airways,No,Working Class,No,02/27/18,02/28/18,"Stacyville, SC 98345",2429.06
fffe3600310035003300,Walter Mode,0.22,22.0,8.0,258.0,Wood,4.76,18.63,Yes,No,Yes,,No,Working Class,,02/27/18,02/27/18,"Barrontown, OR 06656",168.76
fffe3700330034003600,Tara Ditto,0.28,18.0,7.0,243.0,Wood,3.92,15.13,No,No,No,Roadways,No,Working Class,No,08/11/16,08/14/16,"Christophermouth, DC 95072",123.0
fffe3900390039003800,Jeremiah Fraction,0.48,12.0,7.0,26367.0,Stone,157.67,39.37,No,No,Yes,Roadways,No,Working Class,No,07/09/19,07/11/19,"North Shirleyborough, MT 24239",658.01
fffe3900390036003500,Traci Dishman,0.56,47.0,15.0,7929007.0,Stone,34009.33,59.66,No,No,Yes,Roadways,No,Working Class,Yes,10/11/18,10/11/18,"New Markhaven, KS 89399",157304.93
fffe3700370036003400,Brian Clement,0.8,29.0,7.0,220.0,Wood,3.34,20.38,No,No,Yes,Roadways,No,Working Class,No,12/08/18,12/07/18,"Vaughnton, AZ 47753",569.96
fffe3900370034003300,Bonnie Keller,0.7,11.0,7.0,15138.0,Stone,43.58,73.23,No,No,Yes,Roadways,No,Working Class,No,11/16/17,11/19/17,"Andreaton, NC 09173",1185.1
fffe3100390031003500,Carolyn Foster,0.16,9.0,5.0,84.0,,5.36,22.25,No,No,No,Airways,No,Working Class,Yes,01/15/15,01/13/15,"New David, VA 79126",159.37
fffe3100300038003000,William Franco,0.72,5.0,5.0,2850.0,,10.28,16.4,No,Yes,Yes,Roadways,No,Working Class,Yes,01/13/19,01/13/19,"New Whitneyburgh, MT 28148",331.07
fffe3300370036003300,Sharon Owens,0.77,36.0,17.0,375.0,Wood,3.03,13.96,No,Yes,No,Roadways,No,Wealthy,No,05/13/18,05/15/18,"Nashview, NV 35182",487.43
fffe3600380032003500,Charlette Horn,0.29,37.0,9.0,4151.0,Clay,9.07,24.8,Yes,Yes,No,Airways,Yes,Wealthy,Yes,01/02/17,01/02/17,"North Ambertown, ID 81521",486.53
fffe3700320037003300,Jennifer Washington,0.47,8.0,4.0,47.0,Aluminium,5.8,18.89,Yes,No,Yes,Waterways,No,Working Class,No,03/16/19,03/14/19,"East Kevin, OH 98088",219.9
fffe3900390035003800,Candy Berry,0.79,21.0,10.0,10005.0,Brass,47.01,38.78,No,No,No,Roadways,No,Working Class,No,05/29/17,05/28/17,"West Jonathanshire, VT 68259",1236.38
fffe3500320030003800,John Jaeger,0.23,24.0,11.0,522326.0,Stone,2148.94,65.46,Yes,Yes,Yes,Airways,No,Wealthy,No,01/05/17,01/03/17,"Georgeberg, AK 48036",9498.64
fffe3100300035003000,Luis Harris,0.23,34.0,11.0,59131.0,Brass,145.61,85.53,Yes,No,Yes,,No,Wealthy,No,12/28/17,12/29/17,"South Bradborough, ME 99940",925.71
fffe3400350039003900,Ashley Steere,0.12,13.0,6.0,1103.0,Brass,5.2,14.79,No,No,Yes,,No,Working Class,No,02/18/15,02/21/15,"Heatherview, WY 61358",148.52
fffe3500330030003200,Trudi Neel,0.26,18.0,10.0,456.0,Aluminium,6.58,19.03,Yes,Yes,No,Airways,No,Wealthy,No,03/10/19,03/11/19,"Victoriaview, IN 93278",214.33
fffe3800380037003800,Tom Duran,0.54,24.0,11.0,473744.0,Stone,1767.43,37.66,Yes,No,No,Waterways,No,Working Class,No,02/26/16,02/24/16,"Alexandrachester, WI 27904",2524.42
fffe3200350033003100,Betty Price,0.89,16.0,8.0,56467.0,Marble,122.63,37.49,No,No,Yes,Roadways,No,Wealthy,No,07/26/18,07/28/18,"Martinside, TN 41929",1413.78
fffe3500330036003500,Heather Alexander,0.65,13.0,8.0,396.0,Clay,3.47,11.13,Yes,Yes,No,,Yes,Working Class,No,01/31/16,02/04/16,APO AP 74191,222.58
fffe3900300033003600,Chad Moore,0.73,19.0,7.0,23520.0,Marble,68.75,80.27,Yes,No,Yes,Waterways,No,Working Class,No,05/13/15,05/10/15,"Barrychester, ID 62316",2840.27
fffe3800330032003300,Erin Robertson,0.41,8.0,4.0,432.0,Bronze,5.53,22.87,No,Yes,No,Airways,No,Wealthy,No,03/25/19,03/25/19,"South Vickitown, CT 09755",246.73
fffe3500320033003200,Janet Allison,0.16,24.0,17.0,50717.0,Brass,92.22,81.11,Yes,Yes,No,,No,Wealthy,Yes,11/17/16,11/14/16,"Loweberg, TN 15429",1487.06
fffe3500350032003500,Helen Pittman,,32.0,10.0,18651.0,Bronze,30.68,62.53,Yes,No,Yes,,No,Working Class,Yes,12/16/16,12/12/16,"Hancockland, AL 94540",568.35
fffe3300310039003700,Amanda Drakes,0.81,27.0,15.0,18958.0,,43.8,51.92,No,Yes,No,Airways,No,Working Class,No,05/29/19,06/02/19,"Brittanyborough, IL 12866",2068.03
fffe3500330036003600,Emma Greer,0.61,,,,Brass,38.13,83.58,No,No,No,,No,Working Class,No,04/17/16,04/20/16,"North Peterland, SC 11262",1527.17
fffe3900380032003900,James Richards,0.54,44.0,13.0,387.0,Wood,5.99,18.35,No,Yes,No,Airways,No,Working Class,Yes,05/19/17,05/19/17,"Lake Tonystad, NC 13862",356.64
fffe3700370035003400,Kimberly Weathers,0.73,9.0,4.0,434.0,Brass,6.02,18.29,No,Yes,No,Roadways,No,Wealthy,No,12/11/18,12/07/18,"Jefferyside, TX 63823",453.28
fffe3400340032003700,Sean Boyte,0.11,18.0,11.0,1298.0,Clay,4.57,14.62,No,Yes,No,,Yes,Wealthy,No,05/31/19,05/27/19,DPO AE 98472,181.63
fffe3600310036003700,Gary Phelps,0.79,26.0,9.0,628661.0,Stone,870.19,30.23,No,Yes,Yes,Airways,No,Wealthy,No,05/18/16,05/15/16,"South Thomasstad, NC 69743",168987.2
fffe3400320036003000,Jimmy Dixon,0.19,9.0,5.0,395.0,Bronze,4.19,18.56,No,Yes,No,,No,Wealthy,No,10/27/15,10/27/15,"East Joseph, OH 73592",177.78
fffe3900330032003000,Karen Ortiz,0.51,26.0,8.0,14194.0,Brass,31.24,54.15,No,No,No,Roadways,No,Working Class,No,02/20/17,02/19/17,"Johnnyview, OH 86273",775.02
fffe3200360030003200,James Tipler,0.05,20.0,13.0,381630.0,Marble,523.37,85.87,Yes,No,No,Waterways,No,Working Class,,02/05/19,02/06/19,"South Julie, LA 28959",1082.71
fffe3800310035003800,Kyle Lindo,0.27,45.0,7.0,18289.0,Bronze,14.62,85.66,No,Yes,No,Roadways,No,Wealthy,No,01/05/17,01/05/17,"Matthewland, MI 01662",722.59
fffe3300340034003100,Kristin Jackson,0.09,23.0,10.0,285530.0,,691.11,76.57,Yes,No,No,,No,Working Class,No,07/30/19,07/29/19,"Roblesland, DE 53867",1454.32
fffe3600380036003700,Nikole Parks,0.76,30.0,15.0,31074.0,Bronze,41.07,43.12,No,No,No,Roadways,No,Working Class,No,02/03/18,01/30/18,"East Maryport, TX 22070",1704.47
fffe3400300039003800,Larry Brooks,0.53,49.0,23.0,8417.0,Aluminium,8.6,28.5,No,No,Yes,Roadways,No,Wealthy,No,03/14/17,03/13/17,"East Edward, IN 56789",920.97
fffe3900360033003000,Perry Collins,0.22,8.0,5.0,80.0,Wood,6.08,19.63,Yes,No,No,Waterways,No,Working Class,Yes,08/24/15,08/24/15,"Jenniferburgh, FL 25708",158.37
fffe3600340037003800,Patricia Stovall,0.56,35.0,10.0,567613.0,Marble,2455.67,93.37,Yes,No,Yes,,No,Working Class,No,07/16/17,07/16/17,"Stephaniefort, IL 98432",8949.37
fffe3700380030003800,Gina Ward,0.38,12.0,8.0,36829.0,Marble,222.23,71.63,No,No,Yes,Roadways,No,Wealthy,Yes,08/26/17,08/26/17,"North Terri, ME 59786",1148.83
fffe3900300032003000,Fred Bachman,0.24,19.0,10.0,435642.0,Stone,647.72,49.86,No,Yes,No,Airways,No,Wealthy,No,05/01/15,04/30/15,APO AP 16836,5135.16
fffe3100370035003800,Diane Fine,0.58,5.0,5.0,265.0,Bronze,5.06,16.39,Yes,Yes,Yes,Airways,No,Working Class,No,03/12/15,03/10/15,"Waltonchester, HI 84750",277.58
fffe3200390039003000,Stephanie Tyler,,35.0,17.0,35542.0,Bronze,45.02,67.03,No,No,No,Roadways,No,Working Class,No,02/06/18,02/05/18,"Lisaport, OK 34577",585.99
fffe3600340036003500,Sharon Greene,0.37,13.0,,121463.0,Stone,601.86,66.32,Yes,No,Yes,Airways,No,Wealthy,No,04/21/18,04/19/18,"East Arthurside, UT 32764",4943.58
fffe3100340033003000,April Dewitt,0.59,8.0,4.0,1065.0,Marble,3.56,15.77,No,Yes,No,,No,Working Class,No,12/29/18,12/26/18,"Barronfort, TX 89515",266.67
fffe3800320030003300,Sandra Trejo,0.87,40.0,9.0,2989.0,Clay,3.56,19.68,No,Yes,No,Roadways,Yes,Working Class,No,08/30/18,09/01/18,"South Mark, NV 67974",952.1
fffe360035003300,Mattie Gerhardt,0.61,29.0,6.0,529.0,Aluminium,5.74,15.22,Yes,Yes,No,Airways,No,Wealthy,No,11/12/16,11/08/16,"Andersonchester, WV 48977",405.01
fffe3100350037003600,Joseph Moss,,30.0,22.0,52276.0,Bronze,22.08,72.4,Yes,No,No,Airways,No,Working Class,Yes,11/22/18,11/21/18,FPO AP 43238,1013.82
fffe3800320033003800,Melissa Morris,0.63,34.0,14.0,5507.0,Clay,18.18,29.53,Yes,Yes,Yes,Airways,Yes,Wealthy,No,12/03/15,11/29/15,"Nicholsonmouth, IL 28782",1280.17
fffe3300310033003400,Walter Pensinger,0.41,12.0,8.0,406.0,Aluminium,6.28,21.17,No,No,No,Roadways,No,Working Class,No,11/07/17,11/03/17,"Hillport, NH 77251",243.49
fffe3300380032003000,Gayle Sorenson,0.41,18.0,8.0,,Wood,4.53,19.4,Yes,No,Yes,Waterways,No,Working Class,No,04/21/16,04/18/16,"New Kristinville, KY 23081",239.27
fffe3800380035003700,Lori Patricio,0.91,7.0,4.0,45.0,Wood,3.1,15.11,No,No,Yes,Waterways,No,Wealthy,No,04/15/15,04/16/15,"Port Peggystad, ND 07310",262.72
fffe3300310036003800,Scott Palmer,0.47,26.0,10.0,3031.0,Clay,9.56,21.29,No,No,No,,Yes,Working Class,,01/31/19,01/28/19,"Port Andrewberg, AL 53805",522.52
fffe3800360034003300,Willie Miles,0.46,8.0,5.0,9063.0,Stone,15.02,25.03,No,No,Yes,Roadways,No,Working Class,No,05/30/16,05/30/16,"New Heather, TX 49335",347.02
fffe3800310035003400,James Hendley,0.56,34.0,10.0,14435.0,Bronze,22.68,39.25,Yes,No,No,Waterways,No,Working Class,No,05/12/17,05/09/17,"Higginsside, LA 24668",685.42
fffe3900350035003900,Earl Powers,0.41,18.0,7.0,189.0,Wood,6.58,13.64,No,No,Yes,Waterways,No,Working Class,No,12/15/16,12/15/16,"Richardbury, WI 74936",192.2
fffe3300390033003900,Terrence Hamilton,0.99,52.0,19.0,,Brass,256.71,89.28,No,No,Yes,Waterways,No,Working Class,Yes,10/09/16,10/05/16,"New Amandaland, NH 88469",10435.66
fffe360030003600,Jorge Parks,0.69,26.0,12.0,640.0,Wood,4.52,14.24,No,No,Yes,Roadways,No,Working Class,No,11/30/15,11/26/15,"Staceyburgh, KY 44315",403.98
fffe360038003400,Richard Swink,,41.0,,77974.0,Bronze,337.98,33.72,Yes,No,No,,No,Working Class,,11/10/18,11/12/18,"East Lindaton, HI 18486",1660.97
fffe3100380031003200,Grace Loudermilk,0.81,33.0,,34602.0,Bronze,17.29,36.92,No,No,No,Roadways,No,Wealthy,,02/09/15,02/09/15,FPO AA 15484,1556.79
fffe3200320036003100,Robert Roach,0.58,18.0,9.0,1090.0,Aluminium,7.03,11.0,No,No,No,Roadways,No,Working Class,,10/27/18,10/24/18,"Lake Melindafurt, MN 56536",322.8
fffe3600300030003100,James Badger,0.72,33.0,20.0,1180.0,,6.17,18.99,No,No,No,,No,Working Class,No,12/09/16,12/08/16,"East Stephanie, MN 04223",605.18
fffe3700390034003000,Christine Brown,0.25,34.0,18.0,9354.0,Clay,21.89,78.08,No,Yes,Yes,Airways,Yes,Wealthy,Yes,03/07/17,03/07/17,"Alyssaton, OH 16562",957.66
fffe3600310032003200,Oscar Davis,,21.0,15.0,,Stone,1805.44,86.01,No,No,No,,No,Working Class,No,04/01/16,04/04/16,"West Sara, IN 53151",4710.98
fffe3700370032003400,Cheryl Kurohara,0.21,24.0,7.0,257075.0,Stone,424.18,46.45,No,Yes,No,Airways,No,Wealthy,No,12/15/15,12/13/15,FPO AE 99703,2245.37
fffe3100320038003400,Christina Tackett,0.52,26.0,,,Stone,5268.58,26.86,No,No,Yes,Roadways,No,Working Class,,03/09/19,03/07/19,"Port Travisburgh, NY 86802",53562.06
fffe3900330038003900,Robert Morris,0.59,3.0,3.0,60.0,Brass,4.51,23.77,No,No,No,Roadways,No,Working Class,No,08/19/17,08/19/17,"East William, WI 43397",216.49
fffe3800350038003600,Carrie Henderson,0.52,12.0,8.0,114.0,Wood,6.2,15.71,No,No,Yes,Roadways,No,Working Class,No,08/01/17,08/03/17,"New Lisafort, NJ 88406",228.75
fffe3600360032003700,Kathleen Anderson,0.58,9.0,4.0,625.0,Bronze,6.64,15.25,Yes,No,Yes,Airways,No,Working Class,No,08/25/17,08/23/17,"Smithshire, KS 58213",312.22
fffe3300380035003600,Nanci Au,0.24,,4.0,258.0,Brass,3.62,14.81,No,No,No,,No,Working Class,No,02/12/18,02/09/18,"Port Brianhaven, WV 71403",158.73
fffe3300320034003600,Thomas Forte,0.06,21.0,10.0,279574.0,Stone,771.63,61.73,Yes,Yes,Yes,Airways,No,Working Class,No,02/12/15,02/13/15,APO AA 79481,2472.37
fffe370036003800,Lynda Butler,0.68,19.0,,8915.0,Bronze,29.61,50.92,No,No,No,,No,Working Class,No,03/02/15,02/27/15,"New Henry, LA 34231",964.71
fffe330037003600,Janet Goldstein,0.84,17.0,6.0,3486.0,Brass,12.74,20.97,Yes,No,Yes,Waterways,No,Working Class,No,07/09/15,07/09/15,FPO AA 41307,541.42
fffe3900380036003100,Kathleen Akin,0.16,16.0,7.0,59081.0,Marble,97.47,64.08,Yes,Yes,No,Airways,No,Working Class,No,03/14/18,03/11/18,"Watersside, IN 69039",894.77
fffe3500300031003100,Vincent Kruchten,0.46,27.0,,479.0,Wood,4.19,24.1,No,No,Yes,Waterways,No,Wealthy,No,05/06/15,05/08/15,"Port Crystal, CO 21595",351.73
fffe3400380034003200,Lance Madrid,0.21,5.0,5.0,273.0,Bronze,3.17,12.39,No,Yes,No,Airways,No,Working Class,No,07/23/19,07/25/19,"Lake Martinland, TX 15224",128.49
fffe3500340035003600,Angelo Jeffery,0.88,8.0,,6920.0,Stone,65.44,61.11,No,No,Yes,,No,Working Class,No,10/26/16,10/22/16,"East Denise, IN 35409",3229.04
fffe3500300034003100,Jacqueline Stack,0.22,21.0,11.0,3492.0,Clay,6.73,14.78,No,No,No,Waterways,Yes,Working Class,No,10/19/18,10/18/18,"East Roberthaven, OK 09865",171.72
fffe350031003700,Debra Amezcua,0.66,24.0,11.0,426.0,Wood,5.79,10.09,No,No,No,,No,Working Class,No,05/03/17,05/05/17,"Dylanberg, MI 34060",228.05
fffe3900330038003300,Milton Macias,0.74,10.0,5.0,150.0,Aluminium,6.75,12.91,No,No,No,Roadways,No,Working Class,No,08/27/16,08/27/16,"Port Brianna, OH 20781",298.46
fffe3500350036003100,Grace Skoog,,25.0,16.0,31305.0,,89.74,86.34,No,No,Yes,,No,Wealthy,No,02/13/19,02/15/19,"Garciafurt, DE 06516",1385.45
fffe3900380036003700,Charles Santana,0.77,30.0,13.0,30361.0,Brass,99.92,42.49,No,No,No,Roadways,No,Working Class,No,01/24/15,01/21/15,"Mcintoshborough, OR 00606",10639.71
fffe3500380037003000,Barbara Dabney,0.2,9.0,4.0,9739.0,,18.23,79.83,No,No,No,Roadways,No,Working Class,No,12/14/17,12/15/17,"Schmittbury, VT 04393",460.99
fffe3700300031003900,Crystal Gold,0.73,12.0,6.0,23126.0,Stone,163.64,32.31,No,No,No,Roadways,No,Working Class,No,02/28/18,03/03/18,"Eatonland, CT 18309",681.35
fffe3200390033003400,Marion Hernandez,0.81,21.0,6.0,8356.0,Brass,8.56,92.31,No,Yes,No,,No,Working Class,No,04/19/18,04/15/18,"Lake Caroline, CT 07257",2704.34
fffe330035003200,Dexter Polk,0.52,12.0,6.0,,Wood,5.29,23.71,No,No,No,Airways,No,Working Class,,11/29/17,12/03/17,"Larsonland, VT 41142",226.8
fffe3400390030003300,Lamar Bosworth,0.29,10.0,4.0,8872.0,Stone,7.67,67.63,Yes,No,Yes,,No,Working Class,No,04/27/18,04/27/18,"Justinhaven, AR 83276",574.2
fffe3200390032003700,Travis Bachorski,0.21,15.0,,45965.0,Stone,188.55,99.1,Yes,No,Yes,,No,Working Class,No,03/30/16,03/26/16,"Allisonhaven, MS 47160",863.94
fffe3300320031003700,Stanley Jolicoeur,0.59,23.0,11.0,476719.0,Marble,2694.37,40.36,No,No,No,Roadways,No,Working Class,No,11/25/15,11/25/15,"Sandrafort, MD 13174",6006.01
fffe3100330038003500,Donna Rademacher,0.29,13.0,8.0,164.0,Wood,4.52,24.03,Yes,No,No,Waterways,No,Working Class,,01/08/16,01/09/16,"Lake Tony, CT 78257",182.49
fffe3700300031003500,Kevin Mayfield,0.27,4.0,4.0,171.0,Brass,3.22,11.43,No,No,No,Roadways,No,Working Class,No,05/20/17,05/24/17,"Mossshire, DE 79418",119.24
fffe390036003300,Meredith Wilson,,21.0,7.0,,Bronze,30.06,22.88,Yes,Yes,No,,No,Wealthy,Yes,03/31/17,03/29/17,"West Russellhaven, MA 64419",791.91
fffe3300390031003600,Myrtle Brightwell,,,11.0,244.0,Wood,5.98,18.57,Yes,No,Yes,Roadways,No,Working Class,No,07/15/19,07/15/19,"West Eric, NE 03033",150.26
fffe3900390031003600,Lawrence Richards,0.23,15.0,6.0,36904.0,Marble,132.02,57.31,Yes,No,No,Airways,No,Working Class,Yes,10/23/15,10/21/15,"Bernardborough, IL 44402",659.19
fffe3400380039003500,Janet Hawkins,0.63,33.0,,84689.0,Brass,311.59,92.11,No,No,No,Roadways,No,Wealthy,No,12/13/18,12/14/18,"Millerville, HI 84510",3297.0
fffe3600360030003200,Frank Driscoll,0.38,5.0,5.0,41.0,Wood,5.08,21.46,No,No,Yes,Roadways,No,Working Class,No,11/11/18,11/11/18,"New Davidview, SC 30073",178.47
